"","Year","HEAD_ID","HSHD_MBR_TOTAL_CNT","NUM_BEDRM_CNT","TOTAL_DPNDNT_CNT","TOTAL_ANNL_INCM_AMNT","ADLT_AGE_18_21_CNT","ADLT_AGE_22_25_CNT","ADLT_AGE_26_35_CNT","ADLT_AGE_36_49_CNT","ADLT_AGE_50_61_CNT","ADLT_AGE_62_85_CNT","ADLT_AGE_ABOVE85_CNT","DSBLD_CHLDRN_CNT","HEAD_AGE_YR_CNT","CHLDRN_AGE_0_3_CNT","CHLDRN_AGE_4_5_CNT","CHLDRN_AGE_6_12_CNT","CHLDRN_AGE_13_17_CNT","CHLDRN_MBR_CNT","HEAD_GNDR_CD","HEAD_ELDLY_INDR","HEAD_DSBLTY_INDR","HEAD_RACE_CD","HEAD_ETHNCY_CD","H6_CD","CHLDRN_MBR_INDR","CNTRL_CITY_CD","GROSS_RENT_AMNT","ASSTN_PYMNT_AMNT","TOTAL_FMLY_CRBTN_AMNT","PVRTY_PRCNT","MNRTY_PRCNT","BLACK_PRCNT","HISPANIC_PRCNT","WHITE_PRCNT","pgm_type_edited","total_annl_incm_amnt_rounded","gross_rent_amnt_rounded","asstn_pymnt_amnt_rounded","total_fmly_crbtn_amnt_rounded"
"5686",2009,5539882,1,1,0,8328,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"544","346","198",59.884,98.85,95.805,2.368,1.15,"HCVP",8300,"550","350","200"
"5687",2009,5543128,2,2,1,3360,0,0,1,0,0,0,0,0,29,0,0,1,0,1,"F",0,0,"Black",2,6,1,1,".",".","72",11.779,27.011,23.317,1.544,72.989,"Public Housing",3400,".",".","50"
"5688",2009,5543146,3,2,2,9068,0,2,0,0,0,0,0,0,23,3,0,0,0,3,"F",0,0,"Black",2,6,1,0,"552","427","125",13.621,56.635,53.762,2.429,43.365,"HCVP",9100,"550","450","150"
"5689",2009,5543926,1,1,0,1121,0,1,0,0,0,0,0,0,23,0,0,0,0,0,"M",0,1,"Black",2,2,0,0,"446","421","25",27.065,28.587,27.826,0.761,71.413,"HCVP",1100,"450","400","50"
"5690",2009,5544440,3,2,2,0,0,1,0,0,0,0,0,0,23,1,1,0,0,2,"F",0,0,"Black",2,6,1,0,".",".","50",63.609,90.319,84.568,0.165,9.681,"Public Housing",0,".",".","50"
"5691",2009,5544722,1,1,0,7316,0,0,0,0,0,1,0,0,72,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,".",".","183",44.094,73.228,68.701,0,26.772,"Public Housing",7300,".",".","200"
"5692",2009,5546138,1,3,0,8880,0,0,0,0,0,1,0,0,73,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"1240","605","635",28.915,64.422,33.907,8.937,35.578,"HCVP",8900,"1250","600","650"
"5693",2009,5546889,1,1,0,14964,0,0,0,0,0,1,0,0,70,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,"391","44","347",24.742,64.995,63.121,0.328,35.005,"HCVP",15000,"400","50","350"
"5694",2009,5548051,1,0,0,7680,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,".",".","148",36.924,47.066,41.258,1.113,52.934,"Public Housing",7700,".",".","150"
"5695",2009,5548830,1,2,0,17148,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,"1011","592","419",18.432,89.73,74.865,8.27,10.27,"HCVP",17100,"1000","600","400"
"5696",2009,5548891,2,3,1,0,1,0,0,0,0,0,0,0,21,1,0,0,0,1,"F",0,0,"Black",2,6,1,2,".",".","50",25.619,58.85,48.976,6.648,41.15,"Public Housing",0,".",".","50"
"5697",2009,5549497,1,2,0,8328,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"F",1,0,"White",2,1,0,2,".",".","198",24.914,42.654,40.101,1.754,57.346,"Public Housing",8300,".",".","200"
"5698",2009,5550153,3,2,2,0,0,1,0,0,0,0,0,0,22,1,1,0,0,2,"F",0,0,"Black",2,6,1,0,"770","642","128",53.24,39.418,26.854,3.581,60.582,"HCVP",0,"750","650","150"
"5699",2009,5550415,2,2,1,16176,0,0,0,0,1,1,0,0,69,0,0,0,0,0,"M",1,0,"White",2,1,0,1,".",".","383",12.82,12.981,11.273,0.538,87.019,"Public Housing",16200,".",".","400"
"5700",2009,5553806,1,1,0,9360,0,0,0,0,0,1,0,0,62,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","224",56.08,98.57,61.44,34.972,1.43,"Public Housing",9400,".",".","200"
"5701",2009,5555867,1,2,0,10588,0,0,0,0,0,1,0,0,65,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,"836","442","394",13.714,69.325,63.553,2.287,30.675,"HCVP",10600,"850","450","400"
"5702",2009,5558427,2,3,0,10145,0,0,0,0,4,0,0,0,59,0,0,0,0,0,"M",0,0,"Black",2,2,0,1,"1011","545","466",22.723,91.488,86.074,3.864,8.512,"HCVP",10100,"1000","550","450"
"5703",2009,5558528,1,2,0,10140,0,0,0,0,2,0,0,0,59,0,0,0,0,0,"F",0,1,"Black",2,2,0,1,"822","545","277",36.541,96.579,94.036,0.314,3.421,"HCVP",10100,"800","550","300"
"5704",2009,5562869,2,5,1,15943,0,0,0,0,1,0,0,0,58,0,0,0,1,1,"F",0,0,"Black",2,6,1,2,".",".","387",12.546,45.36,43.226,1.074,54.64,"Public Housing",15900,".",".","400"
"5705",2009,5563824,5,3,4,15297,0,0,1,0,0,0,0,0,31,0,0,4,0,4,"F",0,0,"Black",2,6,1,0,".",".","335",3.333,6.376,1.163,2.103,93.624,"Public Housing",15300,".",".","350"
"5706",2009,5568898,2,2,1,8088,0,0,0,0,1,0,0,1,51,0,0,1,0,1,"F",0,0,"Black",2,6,1,1,"1137","947","190",30.457,69.335,26.235,30.005,30.665,"HCVP",8100,"1150","950","200"
"5707",2009,5574534,3,3,2,29800,0,0,0,1,0,0,0,0,37,1,0,0,1,2,"F",0,0,"Black",2,6,1,1,"1228","298","930",25.612,95.824,94.17,0,4.176,"HCVP",29800,"1250","300","950"
"5708",2009,5574973,1,1,0,7120,0,0,0,0,1,0,0,0,55,0,0,0,0,0,"M",0,1,"Black",2,2,0,0,".",".","144",54.108,99.477,97.769,0,0.523,"Public Housing",7100,".",".","150"
"5709",2009,5575022,3,2,2,25191,0,0,0,1,0,0,0,0,40,0,0,1,1,2,"F",0,0,"Black",2,6,1,1,".",".","553",9.036,39.236,30.618,5.944,60.764,"Public Housing",25200,".",".","550"
"5710",2009,5576484,2,3,1,16656,0,0,0,0,1,0,0,1,52,0,0,0,1,1,"F",0,1,"Black",2,5,1,0,"669","274","395",15.469,34.005,28.238,1.648,65.995,"HCVP",16700,"650","250","400"
"5711",2009,5577038,2,2,1,1860,0,0,0,0,1,0,0,0,50,0,0,0,1,1,"F",0,0,"Black",2,6,1,0,"622","572","50",21.273,70.573,68.807,0.297,29.427,"HCVP",1900,"600","550","50"
"5712",2009,5577213,1,1,0,7644,0,0,0,0,0,1,0,0,71,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","181",49.7,38.497,32.042,2.213,61.503,"Public Housing",7600,".",".","200"
"5713",2009,5577263,1,3,0,7884,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","164",54.108,99.477,97.769,0,0.523,"Public Housing",7900,".",".","150"
"5714",2009,5578570,3,3,1,2124,2,0,0,1,0,0,0,0,47,0,0,0,0,0,"F",0,0,"Black",2,3,0,2,".",".","41",23.205,55.406,53.604,1.021,44.594,"Public Housing",2100,".",".","50"
"5715",2009,5579144,1,2,0,8088,0,0,0,1,0,0,0,0,46,0,0,0,0,0,"F",0,1,"Black",2,2,0,2,".",".","192",16.179,44.882,41.195,2.606,55.118,"Public Housing",8100,".",".","200"
"5716",2009,5579163,4,3,3,8468,0,0,1,0,0,0,0,0,34,0,0,1,2,3,"F",0,0,"Black",2,6,1,2,".",".","176",31.601,57.514,53.687,3.447,42.486,"Public Housing",8500,".",".","200"
"5717",2009,5579463,3,3,2,15024,1,0,0,1,0,0,0,0,40,0,0,0,1,1,"F",0,0,"Black",2,6,1,2,"785","433","352",28.561,69.787,67.632,1.508,30.213,"HCVP",15000,"800","450","350"
"5718",2009,5579875,2,2,1,9801,1,0,0,1,0,0,0,0,43,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"923","635","288",22.718,67.957,61.471,1.723,32.043,"HCVP",9800,"900","650","300"
"5719",2009,5580103,6,4,4,3151,1,0,0,1,0,0,0,0,40,0,0,0,4,4,"F",0,0,"Black",2,6,1,2,"1083","1033","50",15.959,38.892,35.962,1.172,61.108,"HCVP",3200,"1100","1050","50"
"5720",2009,5580503,3,3,2,5960,0,0,0,1,0,0,0,0,37,0,0,1,1,2,"F",0,0,"Black",2,6,1,0,".",".","125",36.016,77.097,74.127,0.781,22.903,"Public Housing",6000,".",".","150"
"5721",2009,5581005,2,2,1,1680,0,0,0,1,0,0,0,0,37,0,0,1,0,1,"M",0,0,"Black",2,6,1,0,"1097","1047","50",15.927,82.406,32.915,36.031,17.594,"HCVP",1700,"1100","1050","50"
"5722",2009,5581545,4,3,3,9750,0,0,1,0,0,0,0,0,34,0,0,1,2,3,"F",0,0,"More than 1",2,6,1,1,"900","692","208",19.373,98.006,92.727,1.901,1.994,"HCVP",9800,"900","700","200"
"5723",2009,5582178,4,4,3,15600,0,0,1,0,0,0,0,0,34,0,0,2,1,3,"F",0,0,"Black",2,6,1,1,"339","0","339",2.792,21.293,16.945,1.515,78.707,"HCVP",15600,"350","0","350"
"5724",2009,5583899,4,2,3,0,0,0,1,0,0,0,0,0,31,0,0,3,0,3,"F",0,0,"Black",2,6,1,1,"993","943","50",13.012,89.003,80.184,2.922,10.997,"HCVP",0,"1000","950","50"
"5725",2009,5583901,2,3,1,7800,0,0,0,1,0,0,0,0,43,0,0,0,1,1,"F",0,0,"Black",2,6,1,2,"873","540","333",19.578,60.98,56.061,3.176,39.02,"HCVP",7800,"850","550","350"
"5726",2009,5585121,6,3,4,31094,0,1,1,0,0,0,0,1,33,1,0,3,0,4,"M",0,1,"White",2,5,1,1,"688","0","688",25.506,64.25,62.527,0.99,35.75,"HCVP",31100,"700","0","700"
"5727",2009,5585303,5,3,2,11803,2,1,0,1,0,0,0,0,40,1,0,0,0,1,"F",0,0,"Black",2,6,1,0,"950","679","271",17.773,83.561,76.305,2.011,16.439,"HCVP",11800,"950","700","250"
"5728",2009,5585715,5,4,3,30564,1,1,0,1,0,0,0,0,44,2,0,0,0,2,"F",0,0,"Black",2,6,1,1,"1353","749","604",8.881,14.264,13.464,0.393,85.736,"HCVP",30600,"1350","750","600"
"5729",2009,5586860,3,3,2,29952,1,0,0,1,0,0,0,0,45,0,0,0,1,1,"F",0,0,"Black",2,6,1,1,"1112","50","1062",9.309,96.792,95.255,0.789,3.208,"HCVP",30000,"1100","50","1050"
"5730",2009,5587283,5,5,4,10920,0,0,1,0,0,0,0,1,33,0,1,1,2,4,"F",0,0,"Black",2,6,1,0,".",".","225",6.482,97.445,96.514,0,2.555,"Public Housing",10900,".",".","250"
"5731",2009,5587325,6,3,5,8088,0,0,1,0,0,0,0,0,29,0,0,3,2,5,"F",0,0,"Black",2,6,1,0,".",".","142",51.561,89.126,86.524,0,10.874,"Public Housing",8100,".",".","150"
"5732",2009,5587334,4,3,3,6361,0,0,1,0,0,0,0,0,30,1,1,1,0,3,"F",0,0,"Black",2,6,1,2,"751","603","148",22.282,38.536,35.955,0.124,61.464,"HCVP",6400,"750","600","150"
"5733",2009,5587543,3,2,2,9397,0,0,1,0,0,0,0,0,31,1,0,1,0,2,"F",0,0,"Black",2,6,1,1,"715","499","216",4.823,15.863,6.161,3.485,84.137,"HCVP",9400,"700","500","200"
"5734",2009,5589776,4,3,3,15061,0,0,1,0,0,0,0,0,28,0,1,2,0,3,"F",0,0,"Black",2,6,1,0,".",".","320",41.509,99.006,97.68,0.331,0.994,"Public Housing",15100,".",".","300"
"5735",2009,5591195,6,4,5,19582,0,0,1,0,0,0,0,1,30,1,0,3,1,5,"F",0,0,"Black",2,6,1,0,"948","518","430",11.119,79.691,71.602,4.755,20.309,"HCVP",19600,"950","500","450"
"5736",2009,5591749,2,2,1,15925,0,0,1,0,0,0,0,0,30,0,0,1,0,1,"F",0,0,"Black",2,6,1,0,".",".","361",43.579,80.175,69.451,0.935,19.825,"Public Housing",15900,".",".","350"
"5737",2009,5595234,1,0,0,10400,0,1,0,0,0,0,0,0,24,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"1145","885","260",23.811,83.493,78.006,3.859,16.507,"HCVP",10400,"1150","900","250"
"5738",2009,5598284,1,1,0,8028,0,0,0,0,0,1,0,0,74,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","201",26.895,98.662,89.694,7.691,1.338,"Public Housing",8000,".",".","200"
"5739",2009,5599110,4,2,2,13635,0,0,0,1,0,1,0,0,38,0,0,2,0,2,"F",0,0,"Black",2,4,1,1,"784","496","288",3.058,51.232,43.95,3.049,48.768,"HCVP",13600,"800","500","300"
"5740",2009,5600259,1,1,0,10296,0,1,0,0,0,0,0,0,22,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"821","564","257",8.526,29.799,23.823,2.636,70.201,"HCVP",10300,"800","550","250"
"5741",2009,5600915,2,3,1,18381,0,0,0,1,0,1,0,0,78,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,"1112","675","437",18.706,91.505,75.124,9.015,8.495,"HCVP",18400,"1100","700","450"
"5742",2009,5602984,6,4,5,18779,0,0,0,1,0,0,0,0,37,1,0,2,2,5,"F",0,0,"Black",2,6,1,1,"1233","793","440",12.135,97.291,91.286,3.282,2.709,"HCVP",18800,"1250","800","450"
"5743",2009,5603013,4,3,3,9360,1,0,0,0,0,0,0,0,21,3,0,0,0,3,"F",0,0,"Black",2,6,1,2,".",".","198",31.601,57.514,53.687,3.447,42.486,"Public Housing",9400,".",".","200"
"5744",2009,5604079,3,2,1,9012,1,0,0,0,0,1,0,0,64,1,0,0,0,1,"F",1,0,"White",2,4,1,1,"805","602","203",20.273,42.351,36.819,3.04,57.649,"HCVP",9000,"800","600","200"
"5745",2009,5604293,5,3,4,11830,0,0,1,0,0,0,0,0,29,0,1,3,0,4,"F",0,0,"Black",2,6,1,0,"1057","809","248",22.718,67.957,61.471,1.723,32.043,"HCVP",11800,"1050","800","250"
"5746",2009,5606298,1,3,0,11388,0,0,0,0,0,1,0,0,63,0,0,0,0,0,"M",1,0,"White",2,1,0,1,".",".","275",21.053,10.293,7.484,0.147,89.707,"Public Housing",11400,".",".","300"
"5747",2009,5616166,2,2,1,8848,0,0,1,0,0,1,0,0,71,0,0,0,0,0,"F",1,0,"Black",2,1,0,2,".",".","199",17.744,42.964,42.069,0.768,57.036,"Public Housing",8800,".",".","200"
"5748",2009,5617785,1,1,0,7076,0,0,0,0,0,0,1,0,91,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","177",12.295,35.092,14.279,16.079,64.908,"Public Housing",7100,".",".","200"
"5749",2009,5619200,2,2,1,9420,0,0,0,0,1,0,0,0,59,0,0,0,1,1,"F",0,0,"Black",2,6,1,2,"487","263","224",22.275,58.428,55.001,2.663,41.572,"HCVP",9400,"500","250","200"
"5750",2009,5622351,3,4,2,15088,1,0,0,0,1,0,0,0,52,0,0,0,1,1,"F",0,1,"Black",2,5,1,1,"1043","649","394",9.725,31.696,24.311,5.305,68.304,"HCVP",15100,"1050","650","400"
"5751",2009,5622599,2,2,1,2400,0,0,0,1,0,0,0,0,41,0,0,1,0,1,"F",0,0,"White",2,6,1,0,"448","398","50",35.93,54.902,44.091,5.723,45.098,"HCVP",2400,"450","400","50"
"5752",2009,5623969,2,3,1,7197,0,0,0,0,2,0,0,0,51,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"1112","607","505",8.568,97.371,95.733,1.126,2.629,"HCVP",7200,"1100","600","500"
"5753",2009,5628517,4,2,3,5088,0,0,0,0,1,0,0,0,50,0,0,2,1,3,"F",0,0,"Black",2,6,1,0,"556","465","91",6.311,17.009,10.997,4.804,82.991,"HCVP",5100,"550","450","100"
"5754",2009,5628979,5,3,4,18400,0,0,1,0,0,0,0,0,33,0,0,1,3,4,"F",0,0,"Black",2,6,1,0,"788","368","420",13.621,56.635,53.762,2.429,43.365,"HCVP",18400,"800","350","400"
"5755",2009,5631075,2,3,1,28517,1,0,0,1,0,0,0,0,48,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"1166","465","701",10.05,51.759,6.91,40.285,48.241,"HCVP",28500,"1150","450","700"
"5756",2009,5632042,1,1,0,7764,0,0,0,0,1,0,0,0,50,0,0,0,0,0,"F",0,1,"White",1,2,0,2,".",".","184",19.506,39.72,34.948,3.182,60.28,"Public Housing",7800,".",".","200"
"5757",2009,5633335,5,4,4,19240,2,0,0,1,0,0,0,0,39,0,0,1,1,2,"F",0,0,"Black",2,6,1,0,".",".","433",35.231,96.789,93.286,0.451,3.211,"Public Housing",19200,".",".","450"
"5758",2009,5633808,1,1,0,9439,0,0,0,1,0,0,0,0,45,0,0,0,0,0,"M",0,1,"Black",2,2,0,2,".",".","160",18.275,30.518,27.238,0.84,69.482,"Public Housing",9400,".",".","150"
"5759",2009,5634041,1,2,0,8088,0,0,0,1,0,0,0,0,46,0,0,0,0,0,"F",0,1,"Black",2,2,0,2,".",".","192",24.251,56.758,53.543,2.696,43.242,"Public Housing",8100,".",".","200"
"5760",2009,5634301,4,3,3,19261,1,0,0,1,0,0,0,0,41,0,0,0,2,2,"F",0,0,"Black",2,6,1,1,"988","542","446",11.642,57.123,34.184,18.758,42.877,"HCVP",19300,"1000","550","450"
"5761",2009,5634572,4,3,3,21416,1,0,0,1,0,0,0,0,41,0,0,1,1,2,"F",0,0,"Black",2,6,1,0,"1243","828","415",40.533,76.903,65.85,7.743,23.097,"HCVP",21400,"1250","850","400"
"5762",2009,5635799,5,3,4,12697,0,0,1,0,0,0,0,0,35,0,0,1,3,4,"F",0,0,"Black",2,6,1,1,"1143","675","468",9.551,95.569,92.509,1.968,4.431,"HCVP",12700,"1150","700","450"
"5763",2009,5635973,3,3,0,24837,2,0,0,1,0,0,0,0,40,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"825","204","621",9.365,46.936,40.898,1.998,53.064,"HCVP",24800,"850","200","600"
"5764",2009,5636190,3,3,2,14890,0,0,1,0,0,0,0,0,33,1,0,0,1,2,"F",0,0,"Black",2,6,1,0,".",".","218",39.972,84.107,82.016,0,15.893,"Public Housing",14900,".",".","200"
"5765",2009,5636702,5,3,4,300,0,0,0,1,0,0,0,0,36,1,0,1,2,4,"F",0,0,"Black",2,6,1,0,".",".","50",50.163,69.546,57.095,9.927,30.454,"Public Housing",300,".",".","50"
"5766",2009,5637189,3,3,2,7717,0,0,0,1,0,0,0,0,42,0,0,1,1,2,"F",0,0,"Black",2,6,1,2,"715","546","169",12.097,7.802,1.56,2.318,92.198,"HCVP",7700,"700","550","150"
"5767",2009,5637365,2,2,1,2600,0,0,1,0,0,0,0,0,33,0,0,0,1,1,"F",0,0,"Black",2,6,1,1,"726","673","53",11.771,95.429,90.618,2.711,4.571,"HCVP",2600,"750","650","50"
"5768",2009,5637851,1,1,0,7645,0,0,0,1,0,0,0,0,46,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,"481","300","181",14.41,52.202,47.009,1.537,47.798,"HCVP",7600,"500","300","200"
"5769",2009,5638276,1,1,0,9939,0,0,0,0,0,1,0,0,83,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,".",".","248",12.778,21.866,14.416,3.69,78.134,"Public Housing",9900,".",".","250"
"5770",2009,5638742,5,3,4,12491,0,0,1,0,0,0,0,0,32,1,0,3,0,4,"F",0,0,"Black",2,6,1,1,"1025","680","345",2.509,88.83,84.129,2.725,11.17,"HCVP",12500,"1050","700","350"
"5771",2009,5639890,3,2,2,2400,0,0,1,0,0,0,0,0,31,1,0,0,1,2,"F",0,0,"Black",2,6,1,1,"781","725","56",11.939,95.467,93.678,0.78,4.533,"HCVP",2400,"800","750","50"
"5772",2009,5640269,1,1,0,3180,0,0,0,0,1,0,0,0,59,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"605","525","80",19.299,67.964,30.606,33.668,32.036,"HCVP",3200,"600","550","100"
"5773",2009,5640934,5,3,3,16314,1,0,1,0,0,0,0,0,35,0,0,0,3,3,"F",0,0,"Black",2,6,1,1,"864","492","372",10.114,64.006,45.652,6.842,35.994,"HCVP",16300,"850","500","350"
"5774",2009,5641540,4,3,3,4800,0,0,0,1,0,0,0,0,43,0,0,2,1,3,"F",0,0,"Black",2,6,1,0,"865","781","84",19.535,85.055,77.151,3.958,14.945,"HCVP",4800,"850","800","100"
"5775",2009,5643199,5,4,4,11676,0,0,1,0,0,0,0,0,31,0,1,2,1,4,"F",0,0,"Black",2,6,1,2,"1000","676","324",16.873,23.85,20.762,3.088,76.15,"HCVP",11700,"1000","700","300"
"5776",2009,5643230,1,1,0,8328,0,0,0,1,0,0,0,0,37,0,0,0,0,0,"F",0,1,"Black",2,2,0,1,"692","494","198",45.152,99.121,78.454,6.626,0.879,"HCVP",8300,"700","500","200"
"5777",2009,5643388,4,3,3,900,0,0,1,0,0,0,0,0,29,0,1,2,0,3,"F",0,0,"Black",2,6,1,2,".",".","50",33.008,59.524,56.893,1.305,40.476,"Public Housing",900,".",".","50"
"5778",2009,5643411,4,3,3,14938,0,0,1,0,0,0,0,0,34,0,0,1,2,3,"F",0,0,"Black",2,6,1,2,"735","397","338",37.095,80.3,70.838,8.096,19.7,"HCVP",14900,"750","400","350"
"5779",2009,5643866,4,3,3,25859,0,0,1,0,0,0,0,0,28,0,1,1,1,3,"F",0,0,"Black",2,6,1,0,"1024","434","590",15.389,44.952,34.398,5.396,55.048,"HCVP",25900,"1000","450","600"
"5780",2009,5644311,5,3,4,14225,0,0,1,0,0,0,0,0,27,1,1,2,0,4,"F",0,0,"Black",2,6,1,1,"1236","867","369",18.66,35.312,31.027,3.321,64.688,"HCVP",14200,"1250","850","350"
"5781",2009,5649308,4,3,2,10464,0,1,0,1,0,0,0,0,43,1,0,0,1,2,"F",0,1,"Black",2,5,1,2,"602","374","228",23.357,62.627,61.842,0.339,37.373,"HCVP",10500,"600","350","250"
"5782",2009,5649352,1,1,0,7932,0,0,0,1,0,0,0,0,41,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"631","443","188",14.046,55.179,20.592,27.865,44.821,"HCVP",7900,"650","450","200"
"5783",2009,5650000,1,1,0,10800,0,0,0,0,0,1,0,0,72,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,".",".","260",43.529,100,99.294,0.706,0,"Public Housing",10800,".",".","250"
"5784",2009,5650108,1,1,0,31238,0,0,0,0,0,1,0,0,74,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,".",".","421",29.896,68.073,41.748,18.467,31.927,"Public Housing",31200,".",".","400"
"5785",2009,5651352,1,1,0,11723,0,0,0,0,0,1,0,0,85,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,".",".","280",18.427,48.908,42.992,3.268,51.092,"Public Housing",11700,".",".","300"
"5786",2009,5655210,2,2,1,15600,0,0,0,1,0,0,0,0,37,0,0,1,0,1,"F",0,0,"Black",2,6,1,1,".",".","378",46.469,87.588,81.45,3.069,12.412,"Public Housing",15600,".",".","400"
"5787",2009,5656000,1,1,0,18672,0,0,0,0,0,1,0,0,68,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"650","193","457",12.46,15.857,10.38,3.093,84.143,"HCVP",18700,"650","200","450"
"5788",2009,5657274,2,2,1,19296,0,0,0,0,0,1,0,1,69,0,0,0,1,1,"F",1,0,"Black",2,4,1,1,"821","360","461",36.541,96.579,94.036,0.314,3.421,"HCVP",19300,"800","350","450"
"5789",2009,5658100,1,1,0,8728,0,0,0,0,0,1,0,0,67,0,0,0,0,0,"M",1,0,"Black",2,1,0,1,".",".","186",12.671,43.031,30.262,8.238,56.969,"Public Housing",8700,".",".","200"
"5790",2009,5658693,4,4,3,26707,0,0,0,1,0,0,0,0,38,0,0,1,2,3,"F",0,0,"Black",2,6,1,0,"876","201","675",24.742,64.995,63.121,0.328,35.005,"HCVP",26700,"900","200","700"
"5791",2009,5658818,3,2,2,4420,1,0,0,0,0,0,0,0,21,2,0,0,0,2,"F",0,0,"Black",2,6,1,2,"581","495","86",34.851,39.202,38.467,0.563,60.798,"HCVP",4400,"600","500","100"
"5792",2009,5659371,1,1,0,37144,0,0,0,0,0,1,0,0,73,0,0,0,0,0,"F",1,0,"Black",2,1,0,2,".",".","318",26.017,31.05,23.279,6.738,68.95,"Public Housing",37100,".",".","300"
"5793",2009,5660534,1,2,0,7716,0,0,0,0,0,1,0,0,66,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","183",27.465,93.269,93.269,0,6.731,"Public Housing",7700,".",".","200"
"5794",2009,5660876,1,1,0,7688,0,0,0,0,0,0,1,0,87,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,".",".","192",9,23.774,11.254,4.788,76.226,"Public Housing",7700,".",".","200"
"5795",2009,5662875,2,2,0,6880,0,0,0,0,1,1,0,0,61,0,0,0,0,0,"M",0,1,"Black",2,2,0,0,"752","507","245",11.59,20.495,17.314,1.555,79.505,"HCVP",6900,"750","500","250"
"5796",2009,5665030,2,3,0,12024,0,1,0,0,0,1,0,0,63,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,"944","621","323",12.347,26.325,22.457,0.641,73.675,"HCVP",12000,"950","600","300"
"5797",2009,5665920,1,2,0,9461,0,0,0,0,1,0,0,0,61,0,0,0,0,0,"M",0,1,"Black",2,2,0,0,"1301","1044","257",20.271,71.756,27.224,15.411,28.244,"HCVP",9500,"1300","1050","250"
"5798",2009,5669812,1,1,0,12960,0,0,0,0,1,0,0,0,58,0,0,0,0,0,"F",0,1,"Black",2,2,0,1,".",".","314",11.11,11.217,9.618,0.825,88.783,"Public Housing",13000,".",".","300"
"5799",2009,5671193,1,1,0,7488,0,0,0,0,1,0,0,0,58,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,".",".","177",55.058,65.948,59.89,2.111,34.052,"Public Housing",7500,".",".","200"
"5800",2009,5672788,1,2,0,8088,0,0,0,0,1,0,0,0,58,0,0,0,0,0,"F",0,1,"White",2,2,0,2,"619","403","216",11.652,3.266,0.319,1.035,96.734,"HCVP",8100,"600","400","200"
"5801",2009,5674425,4,3,0,18492,0,0,2,0,1,1,0,0,54,0,0,0,0,0,"F",0,1,"Black",2,1,0,0,".",".","452",24.398,73.083,70.022,1.18,26.917,"Public Housing",18500,".",".","450"
"5802",2009,5674610,2,2,0,8088,0,0,0,0,2,0,0,0,59,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,".",".","192",63.609,90.319,84.568,0.165,9.681,"Public Housing",8100,".",".","200"
"5803",2009,5677726,1,2,0,1300,0,0,0,0,1,0,0,0,54,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"571","521","50",22.28,68.305,63.561,2.303,31.695,"HCVP",1300,"550","500","50"
"5804",2009,5681870,1,2,0,4420,0,0,0,0,1,0,0,0,60,0,0,0,0,0,"F",0,0,"Black",2,3,0,2,".",".","110",34.531,59.4,56.829,2.311,40.6,"Public Housing",4400,".",".","100"
"5805",2009,5682333,3,3,1,11232,0,1,1,0,1,0,0,0,50,0,0,0,0,0,"F",0,1,"Black",2,2,0,1,"1382","516","866",4.758,93.287,87.554,2.328,6.713,"HCVP",11200,"1400","500","850"
